_id,id_uec_order,seat_name_mm,seat_name_en,hluttaw_type_mm,hluttaw_type_en,election_date
5f3f901b97d7fe284063b254,102156,နန်းယွန်း မဲဆန္ဒနယ် ၂,Nanyun Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b255,102157,ထားဝယ် မဲဆန္ဒနယ် ၁,Dawei Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b256,102158,ထားဝယ် မဲဆန္ဒနယ် ၂,Dawei Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b257,102159,လောင်းလုံး မဲဆန္ဒနယ် ၁,Launglon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b258,102160,လောင်းလုံး မဲဆန္ဒနယ် ၂,Launglon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b259,102161,သရက်ချောင်း မဲဆန္ဒနယ် ၁,Thayetchaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25a,102162,သရက်ချောင်း မဲဆန္ဒနယ် ၂,Thayetchaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25b,102163,ရေဖြူ မဲဆန္ဒနယ် ၁,Yebyu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25c,102164,ရေဖြူ မဲဆန္ဒနယ် ၂,Yebyu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25d,102165,မြိတ် မဲဆန္ဒနယ် ၁,Myeik Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25e,102166,မြိတ် မဲဆန္ဒနယ် ၂,Myeik Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b25f,102167,ကျွန်းစု မဲဆန္ဒနယ် ၁,Kyunsu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b260,102168,ကျွန်းစု မဲဆန္ဒနယ် ၂,Kyunsu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b261,102169,ပုလော မဲဆန္ဒနယ် ၁,Palaw Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b262,102170,ပုလော မဲဆန္ဒနယ် ၂,Palaw Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b263,102171,တနင်္သာရီ မဲဆန္ဒနယ် ၁,Tanintharyi Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b264,102172,တနင်္သာရီ မဲဆန္ဒနယ် ၂,Tanintharyi Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b265,102173,ကော့သောင်း မဲဆန္ဒနယ် ၁,Kawthoung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b266,102174,ကော့သောင်း မဲဆန္ဒနယ် ၂,Kawthoung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b267,102175,ဘုတ်ပြင်း မဲဆန္ဒနယ် ၁,Bokpyin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b268,102176,ဘုတ်ပြင်း မဲဆန္ဒနယ် ၂,Bokpyin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b269,102177,ပဲခူး မဲဆန္ဒနယ် ၁,Bago Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26a,102178,ပဲခူး မဲဆန္ဒနယ် ၂,Bago Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26b,102179,သနပ်ပင် မဲဆန္ဒနယ် ၁,Thanatpin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26c,102180,သနပ်ပင် မဲဆန္ဒနယ် ၂,Thanatpin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26d,102181,ကဝ မဲဆန္ဒနယ် ၁,Kawa Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26e,102182,ကဝ မဲဆန္ဒနယ် ၂,Kawa Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b26f,102183,ဝေါ မဲဆန္ဒနယ် ၁,Waw Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b270,102184,ဝေါ မဲဆန္ဒနယ် ၂,Waw Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b271,102185,ညောင်လေးပင် မဲဆန္ဒနယ် ၁,Nyaunglebin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b272,102186,ညောင်လေးပင် မဲဆန္ဒနယ် ၂,Nyaunglebin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b273,102187,ကျောက်တံခါး မဲဆန္ဒနယ် ၁,Kyauktaga Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b274,102188,ကျောက်တံခါး မဲဆန္ဒနယ် ၂,Kyauktaga Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b275,102189,ဒိုက်ဦး မဲဆန္ဒနယ် ၁,Daik-U Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b276,102190,ဒိုက်ဦး မဲဆန္ဒနယ် ၂,Daik-U Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b277,102191,ရွှေကျင် မဲဆန္ဒနယ် ၁,Shwegyin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b278,102192,ရွှေကျင် မဲဆန္ဒနယ် ၂,Shwegyin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b279,102193,တောင်ငူ မဲဆန္ဒနယ် ၁,Taungoo Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27a,102194,တောင်ငူ မဲဆန္ဒနယ် ၂,Taungoo Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27b,102195,ရေတာရှည် မဲဆန္ဒနယ် ၁,Yedashe Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27c,102196,ရေတာရှည် မဲဆန္ဒနယ် ၂,Yedashe Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27d,102197,ကျောက်ကြီး မဲဆန္ဒနယ် ၁,Kyaukkyi Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27e,102198,ကျောက်ကြီး မဲဆန္ဒနယ် ၂,Kyaukkyi Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b27f,102199,ဖြူး မဲဆန္ဒနယ် ၁,Phyu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b280,102200,ဖြူး မဲဆန္ဒနယ် ၂,Phyu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b281,102201,အုတ်တွင်း မဲဆန္ဒနယ် ၁,Oktwin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b282,102202,အုတ်တွင်း မဲဆန္ဒနယ် ၂,Oktwin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b283,102203,ထန်းတပင် မဲဆန္ဒနယ် ၁,Htantabin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b284,102204,ထန်းတပင် မဲဆန္ဒနယ် ၂,Htantabin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b285,102205,ပြည် မဲဆန္ဒနယ် ၁,Pyay Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b286,102206,ပြည် မဲဆန္ဒနယ် ၂,Pyay Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b287,102207,ပေါက်ခေါင်း မဲဆန္ဒနယ် ၁,Paukkhaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b288,102208,ပေါက်ခေါင်း မဲဆန္ဒနယ် ၂,Paukkhaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b289,102209,ပန်းတောင်း မဲဆန္ဒနယ် ၁,Padaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28a,102210,ပန်းတောင်း မဲဆန္ဒနယ် ၂,Padaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28b,102211,ပေါင်းတည် မဲဆန္ဒနယ် ၁,Paungde Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28c,102212,ပေါင်းတည် မဲဆန္ဒနယ် ၂,Paungde Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28d,102213,သဲကုန်း မဲဆန္ဒနယ် ၁,Thegon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28e,102214,သဲကုန်း မဲဆန္ဒနယ် ၂,Thegon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b28f,102215,ရွှေတောင် မဲဆန္ဒနယ် ၁,Shwedaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b290,102216,ရွှေတောင် မဲဆန္ဒနယ် ၂,Shwedaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b291,102217,သာယာဝတီ မဲဆန္ဒနယ် ၁,Thayarwady Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b292,102218,သာယာဝတီ မဲဆန္ဒနယ် ၂,Thayarwady Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b293,102219,လက်ပံတန်း မဲဆန္ဒနယ် ၁,Letpadan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b294,102220,လက်ပံတန်း မဲဆန္ဒနယ် ၂,Letpadan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b295,102221,မင်းလှ မဲဆန္ဒနယ် ၁,Minhla Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b296,102222,မင်းလှ မဲဆန္ဒနယ် ၂,Minhla Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b297,102223,အုတ်ဖို မဲဆန္ဒနယ် ၁,Okpho Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b298,102224,အုတ်ဖို မဲဆန္ဒနယ် ၂,Okpho Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b299,102225,ဇီးကုန်း မဲဆန္ဒနယ် ၁,Zigon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29a,102226,ဇီးကုန်း မဲဆန္ဒနယ် ၂,Zigon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29b,102227,နတ်တလင်း မဲဆန္ဒနယ် ၁,Nattalin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29c,102228,နတ်တလင်း မဲဆန္ဒနယ် ၂,Nattalin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29d,102229,မိုးညို မဲဆန္ဒနယ် ၁,Monyo Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29e,102230,မိုးညို မဲဆန္ဒနယ် ၂,Monyo Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b29f,102231,ကြို့ပင်ကောက် မဲဆန္ဒနယ် ၁,Gyobingauk Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a0,102232,ကြို့ပင်ကောက် မဲဆန္ဒနယ် ၂,Gyobingauk Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a1,102233,မကွေး မဲဆန္ဒနယ် ၁,Magway Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a2,102234,မကွေး မဲဆန္ဒနယ် ၂,Magway Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a3,102235,ရေနံချောင်း မဲဆန္ဒနယ် ၁,Yenangyaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a4,102236,ရေနံချောင်း မဲဆန္ဒနယ် ၂,Yenangyaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a5,102237,ချောက် မဲဆန္ဒနယ် ၁,Chauk Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a6,102238,ချောက် မဲဆန္ဒနယ် ၂,Chauk Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a7,102239,တောင်တွင်းကြီး မဲဆန္ဒနယ် ၁,Taungdwingyi Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a8,102240,တောင်တွင်းကြီး မဲဆန္ဒနယ် ၂,Taungdwingyi Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2a9,102241,မြို့သစ် မဲဆန္ဒနယ် ၁,Myothit Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2aa,102242,မြို့သစ် မဲဆန္ဒနယ် ၂,Myothit Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2ab,102243,နတ်မောက် မဲဆန္ဒနယ် ၁,Natmauk Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2ac,102244,နတ်မောက် မဲဆန္ဒနယ် ၂,Natmauk Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2ad,102245,မင်းဘူး မဲဆန္ဒနယ် ၁,Minbu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2ae,102246,မင်းဘူး မဲဆန္ဒနယ် ၂,Minbu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2af,102247,ပွင့်ဖြူ မဲဆန္ဒနယ် ၁,Pwintbyu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b0,102248,ပွင့်ဖြူ မဲဆန္ဒနယ် ၂,Pwintbyu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b1,102249,စလင်း မဲဆန္ဒနယ် ၁,Salin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b2,102250,စလင်း မဲဆန္ဒနယ် ၂,Salin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b3,102251,ငဖဲ မဲဆန္ဒနယ် ၁,Ngape Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b4,102252,ငဖဲ မဲဆန္ဒနယ် ၂,Ngape Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b5,102253,စေတုတ္တရာ မဲဆန္ဒနယ် ၁,Sidoktaya Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b6,102254,စေတုတ္တရာ မဲဆန္ဒနယ် ၂,Sidoktaya Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b7,102255,သရက် မဲဆန္ဒနယ် ၁,Thayet Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b8,102256,သရက် မဲဆန္ဒနယ် ၂,Thayet Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2b9,102257,ကံမ မဲဆန္ဒနယ် ၁,Kamma Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2ba,102258,ကံမ မဲဆန္ဒနယ် ၂,Kamma Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2bb,102259,မင်းတုန်း မဲဆန္ဒနယ် ၁,Mindon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2bc,102260,မင်းတုန်း မဲဆန္ဒနယ် ၂,Mindon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2bd,102261,မင်းလှ မဲဆန္ဒနယ် ၁,Minhla Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2be,102262,မင်းလှ မဲဆန္ဒနယ် ၂,Minhla Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2bf,102263,ဆင်ပေါင်ဝဲ မဲဆန္ဒနယ် ၁,Sinbaungwe Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2c0,102264,ဆင်ပေါင်ဝဲ မဲဆန္ဒနယ် ၂,Sinbaungwe Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
5f3f901b97d7fe284063b2c1,102265,အောင်လံ မဲဆန္ဒနယ် ၁,Aunglan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2010-11-07T00:00:00.000Z
