_id,seat_id,candidate_id,uec_party_id,valid_ps_votes,valid_adv_votes,election_date
5f3f937449e03c1a04ed8db3,5f3f901b97d7fe284063b0a0,5f3f90cddf8e3c1f74099f59,5f3f9035c749de0ddc9de04c,30983,false,2010
5f3f937449e03c1a04ed8db4,5f3f901b97d7fe284063b0a0,5f3f90cddf8e3c1f74099f5a,5f3f9035c749de0ddc9de02e,13179,false,2010
5f3f937449e03c1a04ed8db5,5f3f901b97d7fe284063b0a1,5f3f90cddf8e3c1f74099f5c,5f3f9035c749de0ddc9de04c,50966,false,2010
5f3f937449e03c1a04ed8db6,5f3f901b97d7fe284063b0a0,5f3f90cddf8e3c1f74099f5b,5f3f9035c749de0ddc9de044,4221,false,2010
5f3f937449e03c1a04ed8db7,5f3f901b97d7fe284063b0a1,5f3f90cddf8e3c1f74099f5e,5f3f9035c749de0ddc9de02c,2110,false,2010
5f3f937449e03c1a04ed8db8,5f3f901b97d7fe284063b0a1,5f3f90cddf8e3c1f74099f5d,5f3f9035c749de0ddc9de02e,10201,false,2010
5f3f937449e03c1a04ed8db9,5f3f901b97d7fe284063b0a2,5f3f90cddf8e3c1f74099f60,5f3f9035c749de0ddc9de052,22094,false,2010
5f3f937449e03c1a04ed8dba,5f3f901b97d7fe284063b0a2,5f3f90cddf8e3c1f74099f02,5f3f9035c749de0ddc9de03e,3821,false,2010
5f3f937449e03c1a04ed8dbb,5f3f901b97d7fe284063b0a2,5f3f90cddf8e3c1f74099f61,5f3f9035c749de0ddc9de032,1923,false,2010
5f3f937449e03c1a04ed8dbc,5f3f901b97d7fe284063b0a4,5f3f90ccdf8e3c1f740998d3,5f3f9035c749de0ddc9de04c,51967,false,2010
5f3f937449e03c1a04ed8dbd,5f3f901b97d7fe284063b0a3,5f3f90cddf8e3c1f74099f65,5f3f9035c749de0ddc9de02e,13498,false,2010
5f3f937449e03c1a04ed8dbe,5f3f901b97d7fe284063b0a3,5f3f90cddf8e3c1f74099f64,5f3f9035c749de0ddc9de04c,43847,false,2010
5f3f937449e03c1a04ed8dbf,5f3f901b97d7fe284063b0a2,5f3f90cddf8e3c1f74099f62,5f3f9035c749de0ddc9de02e,23057,false,2010
5f3f937449e03c1a04ed8dc0,5f3f901b97d7fe284063b0a2,5f3f90cddf8e3c1f74099f63,5f3f9035c749de0ddc9de04c,75718,false,2010
5f3f937449e03c1a04ed8dc1,5f3f901b97d7fe284063b0a4,5f3f90cddf8e3c1f74099f67,5f3f9035c749de0ddc9de02e,16141,false,2010
5f3f937449e03c1a04ed8dc2,5f3f901b97d7fe284063b0a5,5f3f90cddf8e3c1f74099f68,5f3f9035c749de0ddc9de052,10337,false,2010
5f3f937449e03c1a04ed8dc3,5f3f901b97d7fe284063b0a5,5f3f90cddf8e3c1f74099f69,5f3f9035c749de0ddc9de04c,28343,false,2010
5f3f937449e03c1a04ed8dc4,5f3f901b97d7fe284063b0a5,5f3f90cddf8e3c1f74099f6a,5f3f9035c749de0ddc9de02e,5662,false,2010
5f3f937449e03c1a04ed8dc5,5f3f901b97d7fe284063b0a6,5f3f90cddf8e3c1f74099f6c,5f3f9035c749de0ddc9de02e,17126,false,2010
5f3f937449e03c1a04ed8dc6,5f3f901b97d7fe284063b0a6,5f3f90cddf8e3c1f74099f6b,5f3f9035c749de0ddc9de04c,41431,false,2010
5f3f937449e03c1a04ed8dc7,5f3f901b97d7fe284063b0a7,5f3f90cddf8e3c1f74099f6d,5f3f9035c749de0ddc9de04c,64535,false,2010
5f3f937449e03c1a04ed8dc8,5f3f901b97d7fe284063b0a7,5f3f90cddf8e3c1f74099f6e,5f3f9035c749de0ddc9de02e,5217,false,2010
5f3f937449e03c1a04ed8dc9,5f3f901b97d7fe284063b0a8,5f3f90cddf8e3c1f74099f6f,5f3f9035c749de0ddc9de04c,43724,false,2010
5f3f937449e03c1a04ed8dca,5f3f901b97d7fe284063b0a9,5f3f90cddf8e3c1f74099f71,5f3f9035c749de0ddc9de04c,68071,false,2010
5f3f937449e03c1a04ed8dcb,5f3f901b97d7fe284063b0a8,5f3f90cddf8e3c1f74099f70,5f3f9035c749de0ddc9de02e,16058,false,2010
5f3f937449e03c1a04ed8dcc,5f3f901b97d7fe284063b0aa,5f3f90cddf8e3c1f74099f73,5f3f9035c749de0ddc9de04c,29774,false,2010
5f3f937449e03c1a04ed8dcd,5f3f901b97d7fe284063b0a9,5f3f90cddf8e3c1f74099f72,5f3f9035c749de0ddc9de02e,4350,false,2010
5f3f937449e03c1a04ed8dce,5f3f901b97d7fe284063b0aa,5f3f90cddf8e3c1f74099f74,5f3f9035c749de0ddc9de02e,22002,false,2010
5f3f937449e03c1a04ed8dcf,5f3f901b97d7fe284063b0aa,5f3f90cddf8e3c1f74099f75,5f3f9035c749de0ddc9de02c,2250,false,2010
5f3f937449e03c1a04ed8dd0,5f3f901b97d7fe284063b0aa,5f3f90cddf8e3c1f74099f59,5f3f9035c749de0ddc9de02c,1265,false,2010
5f3f937449e03c1a04ed8dd1,5f3f901b97d7fe284063b0ab,5f3f90cddf8e3c1f74099f77,5f3f9035c749de0ddc9de04c,21171,false,2010
5f3f937449e03c1a04ed8dd2,5f3f901b97d7fe284063b0ac,5f3f90cddf8e3c1f74099f7a,5f3f9035c749de0ddc9de02e,19480,false,2010
5f3f937449e03c1a04ed8dd3,5f3f901b97d7fe284063b0ab,5f3f90cddf8e3c1f74099f78,5f3f9035c749de0ddc9de02e,19806,false,2010
5f3f937449e03c1a04ed8dd4,5f3f901b97d7fe284063b0ad,5f3f90ccdf8e3c1f740998fe,5f3f9035c749de0ddc9de04c,17238,false,2010
5f3f937449e03c1a04ed8dd5,5f3f901b97d7fe284063b0ad,5f3f90ccdf8e3c1f74099847,5f3f9035c749de0ddc9de02e,10771,false,2010
5f3f937449e03c1a04ed8dd6,5f3f901b97d7fe284063b0ad,5f3f90cddf8e3c1f74099f55,5f3f9035c749de0ddc9de03b,6862,false,2010
5f3f937449e03c1a04ed8dd7,5f3f901b97d7fe284063b0ac,5f3f90cddf8e3c1f74099f79,5f3f9035c749de0ddc9de04c,22485,false,2010
5f3f937449e03c1a04ed8dd8,5f3f901b97d7fe284063b0ae,5f3f90ccdf8e3c1f7409986a,5f3f9035c749de0ddc9de04c,27184,false,2010
5f3f937449e03c1a04ed8dd9,5f3f901b97d7fe284063b0ae,5f3f90cddf8e3c1f74099f80,5f3f9035c749de0ddc9de02e,12190,false,2010
5f3f937449e03c1a04ed8dda,5f3f901b97d7fe284063b0ae,5f3f90cddf8e3c1f74099f7e,5f3f9035c749de0ddc9de052,25011,false,2010
5f3f937449e03c1a04ed8ddb,5f3f901b97d7fe284063b0af,5f3f90cddf8e3c1f74099f81,5f3f9035c749de0ddc9de04c,23055,false,2010
5f3f937449e03c1a04ed8ddc,5f3f901b97d7fe284063b0af,5f3f90cddf8e3c1f74099f82,5f3f9035c749de0ddc9de02e,8957,false,2010
5f3f937449e03c1a04ed8ddd,5f3f901b97d7fe284063b0b0,5f3f90cddf8e3c1f74099f83,5f3f9035c749de0ddc9de04c,25634,false,2010
5f3f937449e03c1a04ed8dde,5f3f901b97d7fe284063b0b0,5f3f90cddf8e3c1f74099f84,5f3f9035c749de0ddc9de02e,19659,false,2010
5f3f937449e03c1a04ed8ddf,5f3f901b97d7fe284063b0b2,5f3f90ccdf8e3c1f74099861,5f3f9035c749de0ddc9de04c,12972,false,2010
5f3f937449e03c1a04ed8de0,5f3f901b97d7fe284063b0b1,5f3f90cddf8e3c1f74099f86,5f3f9035c749de0ddc9de02e,32629,false,2010
5f3f937449e03c1a04ed8de1,5f3f901b97d7fe284063b0b1,5f3f90cddf8e3c1f74099f87,5f3f9035c749de0ddc9de046,29712,false,2010
5f3f937449e03c1a04ed8de2,5f3f901b97d7fe284063b0b1,5f3f90cddf8e3c1f74099f85,5f3f9035c749de0ddc9de04c,49575,false,2010
5f3f937449e03c1a04ed8de3,5f3f901b97d7fe284063b0b2,5f3f90cddf8e3c1f74099f89,5f3f9035c749de0ddc9de02e,14741,false,2010
5f3f937449e03c1a04ed8de4,5f3f901b97d7fe284063b0b3,5f3f90cddf8e3c1f74099f8a,5f3f9035c749de0ddc9de04c,42717,false,2010
5f3f937449e03c1a04ed8de5,5f3f901b97d7fe284063b0b4,5f3f90ccdf8e3c1f7409991f,5f3f9035c749de0ddc9de02e,7767,false,2010
5f3f937449e03c1a04ed8de6,5f3f901b97d7fe284063b0b3,5f3f90cddf8e3c1f74099f8b,5f3f9035c749de0ddc9de02e,12328,false,2010
5f3f937449e03c1a04ed8de7,5f3f901b97d7fe284063b0b4,5f3f90cddf8e3c1f74099f8c,5f3f9035c749de0ddc9de04c,23424,false,2010
5f3f937449e03c1a04ed8de8,5f3f901b97d7fe284063b0b4,5f3f90cddf8e3c1f74099f8e,5f3f9035c749de0ddc9de046,10165,false,2010
5f3f937449e03c1a04ed8de9,5f3f901b97d7fe284063b0b5,5f3f90cddf8e3c1f74099f8f,5f3f9035c749de0ddc9de04c,11032,false,2010
5f3f937449e03c1a04ed8dea,5f3f901b97d7fe284063b0b5,5f3f90cddf8e3c1f74099f90,5f3f9035c749de0ddc9de02e,11562,false,2010
5f3f937449e03c1a04ed8deb,5f3f901b97d7fe284063b0b6,5f3f90cddf8e3c1f74099f45,5f3f9035c749de0ddc9de04c,22870,false,2010
5f3f937449e03c1a04ed8dec,5f3f901b97d7fe284063b0b8,5f3f90ccdf8e3c1f74099895,5f3f9035c749de0ddc9de03b,17168,false,2010
5f3f937449e03c1a04ed8ded,5f3f901b97d7fe284063b0b7,5f3f90cddf8e3c1f74099f94,5f3f9035c749de0ddc9de02e,2376,false,2010
5f3f937449e03c1a04ed8dee,5f3f901b97d7fe284063b0b7,5f3f90cddf8e3c1f74099f93,5f3f9035c749de0ddc9de04c,9037,false,2010
5f3f937449e03c1a04ed8def,5f3f901b97d7fe284063b0b6,5f3f90cddf8e3c1f74099f92,5f3f9035c749de0ddc9de02e,23473,false,2010
5f3f937449e03c1a04ed8df0,5f3f901b97d7fe284063b0b8,5f3f90cddf8e3c1f74099f96,5f3f9035c749de0ddc9de04c,23132,false,2010
5f3f937449e03c1a04ed8df1,5f3f901b97d7fe284063b0b8,5f3f90cddf8e3c1f74099f97,5f3f9035c749de0ddc9de02e,19762,false,2010
5f3f937449e03c1a04ed8df2,5f3f901b97d7fe284063b0b9,5f3f90cddf8e3c1f74099f99,5f3f9035c749de0ddc9de02e,1163,false,2010
5f3f937449e03c1a04ed8df3,5f3f901b97d7fe284063b0b9,5f3f90cddf8e3c1f74099f98,5f3f9035c749de0ddc9de04c,5827,false,2010
5f3f937449e03c1a04ed8df4,5f3f901b97d7fe284063b0bb,5f3f90cddf8e3c1f74099f9b,5f3f9035c749de0ddc9de04c,12189,false,2010
5f3f937449e03c1a04ed8df5,5f3f901b97d7fe284063b0ba,5f3f90cddf8e3c1f74099f9a,5f3f9035c749de0ddc9de04c,Election Cancelled,false,2010
5f3f937449e03c1a04ed8df6,5f3f901b97d7fe284063b0bb,5f3f90cddf8e3c1f74099f9c,5f3f9035c749de0ddc9de02e,7445,false,2010
5f3f937449e03c1a04ed8df7,5f3f901b97d7fe284063b0bc,5f3f90cddf8e3c1f74099f9d,5f3f9035c749de0ddc9de052,14531,false,2010
5f3f937449e03c1a04ed8df8,5f3f901b97d7fe284063b0bc,5f3f90cddf8e3c1f74099f9e,5f3f9035c749de0ddc9de04c,28119,false,2010
5f3f937449e03c1a04ed8df9,5f3f901b97d7fe284063b0bd,5f3f90cddf8e3c1f74099fa0,5f3f9035c749de0ddc9de04c,37620,false,2010
5f3f937449e03c1a04ed8dfa,5f3f901b97d7fe284063b0bd,5f3f90cddf8e3c1f74099fa1,5f3f9035c749de0ddc9de02e,17819,false,2010
5f3f937449e03c1a04ed8dfb,5f3f901b97d7fe284063b0bc,5f3f90cddf8e3c1f74099f9f,5f3f9035c749de0ddc9de02e,11819,false,2010
5f3f937449e03c1a04ed8dfc,5f3f901b97d7fe284063b0be,5f3f90cddf8e3c1f74099fa3,5f3f9035c749de0ddc9de02e,14977,false,2010
5f3f937449e03c1a04ed8dfd,5f3f901b97d7fe284063b0be,5f3f90cddf8e3c1f74099fa2,5f3f9035c749de0ddc9de04c,26970,false,2010
5f3f937449e03c1a04ed8dfe,5f3f901b97d7fe284063b0bf,5f3f90cddf8e3c1f74099fa4,5f3f9035c749de0ddc9de052,11096,false,2010
5f3f937449e03c1a04ed8dff,5f3f901b97d7fe284063b0bf,5f3f90cddf8e3c1f74099f4e,5f3f9035c749de0ddc9de02e,14388,false,2010
5f3f937449e03c1a04ed8e00,5f3f901b97d7fe284063b0c0,5f3f90cddf8e3c1f74099fa8,5f3f9035c749de0ddc9de02e,36729,false,2010
5f3f937449e03c1a04ed8e01,5f3f901b97d7fe284063b0bf,5f3f90cddf8e3c1f74099fa6,5f3f9035c749de0ddc9de04c,17452,false,2010
5f3f937449e03c1a04ed8e02,5f3f901b97d7fe284063b0c0,5f3f90cddf8e3c1f74099fa7,5f3f9035c749de0ddc9de04c,74843,false,2010
5f3f937449e03c1a04ed8e03,5f3f901b97d7fe284063b0c2,5f3f90ccdf8e3c1f740998ac,5f3f9035c749de0ddc9de02e,9627,false,2010
5f3f937449e03c1a04ed8e04,5f3f901b97d7fe284063b0c1,5f3f90cddf8e3c1f74099fa9,5f3f9035c749de0ddc9de04c,Election Cancelled,false,2010
5f3f937449e03c1a04ed8e05,5f3f901b97d7fe284063b0c2,5f3f90cddf8e3c1f74099faa,5f3f9035c749de0ddc9de04c,47299,false,2010
5f3f937449e03c1a04ed8e06,5f3f901b97d7fe284063b0c3,5f3f90cddf8e3c1f74099fac,5f3f9035c749de0ddc9de04c,20482,false,2010
5f3f937449e03c1a04ed8e07,5f3f901b97d7fe284063b0c3,5f3f90cddf8e3c1f74099fad,5f3f9035c749de0ddc9de02e,19101,false,2010
5f3f937449e03c1a04ed8e08,5f3f901b97d7fe284063b0c4,5f3f90cddf8e3c1f74099fae,5f3f9035c749de0ddc9de04c,29350,false,2010
5f3f937449e03c1a04ed8e09,5f3f901b97d7fe284063b0c5,5f3f90cddf8e3c1f74099fb0,5f3f9035c749de0ddc9de04c,20746,false,2010
5f3f937449e03c1a04ed8e0a,5f3f901b97d7fe284063b0c4,5f3f90cddf8e3c1f74099faf,5f3f9035c749de0ddc9de02e,14491,false,2010
5f3f937449e03c1a04ed8e0b,5f3f901b97d7fe284063b0c6,5f3f90ccdf8e3c1f7409987b,5f3f9035c749de0ddc9de02e,36906,false,2010
5f3f937449e03c1a04ed8e0c,5f3f901b97d7fe284063b0c5,5f3f90cddf8e3c1f74099fb1,5f3f9035c749de0ddc9de02e,10281,false,2010
5f3f937449e03c1a04ed8e0d,5f3f901b97d7fe284063b0c6,5f3f90cddf8e3c1f74099fb2,5f3f9035c749de0ddc9de04c,88265,false,2010
5f3f937449e03c1a04ed8e0e,5f3f901b97d7fe284063b0c6,5f3f90cddf8e3c1f74099fb3,5f3f9035c749de0ddc9de052,30966,false,2010
5f3f937449e03c1a04ed8e0f,5f3f901b97d7fe284063b0c7,5f3f90cddf8e3c1f74099fb5,5f3f9035c749de0ddc9de052,6016,false,2010
5f3f937449e03c1a04ed8e10,5f3f901b97d7fe284063b0c7,5f3f90cddf8e3c1f74099f78,5f3f9035c749de0ddc9de02e,17757,false,2010
5f3f937449e03c1a04ed8e11,5f3f901b97d7fe284063b0c7,5f3f90cddf8e3c1f74099fb7,5f3f9035c749de0ddc9de04c,31879,false,2010
5f3f937449e03c1a04ed8e12,5f3f901b97d7fe284063b0c8,5f3f90cddf8e3c1f74099fba,5f3f9035c749de0ddc9de02e,27278,false,2010
5f3f937449e03c1a04ed8e13,5f3f901b97d7fe284063b0c9,5f3f90cddf8e3c1f74099fbb,5f3f9035c749de0ddc9de052,11380,false,2010
5f3f937449e03c1a04ed8e14,5f3f901b97d7fe284063b0c8,5f3f90cddf8e3c1f74099fb8,5f3f9035c749de0ddc9de052,9665,false,2010
5f3f937449e03c1a04ed8e15,5f3f901b97d7fe284063b0c8,5f3f90cddf8e3c1f74099fb9,5f3f9035c749de0ddc9de04c,62199,false,2010
5f3f937449e03c1a04ed8e16,5f3f901b97d7fe284063b0c9,5f3f90cddf8e3c1f74099fbc,5f3f9035c749de0ddc9de04c,43562,false,2010
5f3f937449e03c1a04ed8e17,5f3f901b97d7fe284063b0c9,5f3f90cddf8e3c1f74099fbd,5f3f9035c749de0ddc9de02e,17833,false,2010
5f3f937449e03c1a04ed8e18,5f3f901b97d7fe284063b0ca,5f3f90cddf8e3c1f74099fbf,5f3f9035c749de0ddc9de04c,42956,false,2010
5f3f937449e03c1a04ed8e19,5f3f901b97d7fe284063b0ca,5f3f90cddf8e3c1f74099fbe,5f3f9035c749de0ddc9de052,8352,false,2010
5f3f937449e03c1a04ed8e1a,5f3f901b97d7fe284063b0ca,5f3f90cddf8e3c1f74099fc1,5f3f9035c749de0ddc9de02c,2380,false,2010
5f3f937449e03c1a04ed8e1b,5f3f901b97d7fe284063b0cb,5f3f90cddf8e3c1f74099fc2,5f3f9035c749de0ddc9de052,11381,false,2010
5f3f937449e03c1a04ed8e1c,5f3f901b97d7fe284063b0ca,5f3f90cddf8e3c1f74099fc0,5f3f9035c749de0ddc9de02e,23113,false,2010
5f3f937449e03c1a04ed8e1d,5f3f901b97d7fe284063b0cb,5f3f90cddf8e3c1f74099fc3,5f3f9035c749de0ddc9de04c,58089,false,2010
5f3f937449e03c1a04ed8e1e,5f3f901b97d7fe284063b0cb,5f3f90cddf8e3c1f74099fc4,5f3f9035c749de0ddc9de02e,43013,false,2010
5f3f937449e03c1a04ed8e1f,5f3f901b97d7fe284063b0cc,5f3f90cddf8e3c1f74099fc5,5f3f9035c749de0ddc9de04c,44773,false,2010
5f3f937449e03c1a04ed8e20,5f3f901b97d7fe284063b0cd,5f3f90cddf8e3c1f74099fc8,5f3f9035c749de0ddc9de052,2394,false,2010
5f3f937449e03c1a04ed8e21,5f3f901b97d7fe284063b0cc,5f3f90cddf8e3c1f74099fc6,5f3f9035c749de0ddc9de02e,23462,false,2010
5f3f937449e03c1a04ed8e22,5f3f901b97d7fe284063b0cc,5f3f90cddf8e3c1f74099fc7,5f3f9035c749de0ddc9de052,8835,false,2010
5f3f937449e03c1a04ed8e23,5f3f901b97d7fe284063b0cd,5f3f90cddf8e3c1f74099fc9,5f3f9035c749de0ddc9de04c,15091,false,2010
5f3f937449e03c1a04ed8e24,5f3f901b97d7fe284063b0cd,5f3f90cddf8e3c1f74099fca,5f3f9035c749de0ddc9de02e,17745,false,2010
5f3f937449e03c1a04ed8e25,5f3f901b97d7fe284063b0ce,5f3f90cddf8e3c1f74099fcb,5f3f9035c749de0ddc9de04c,85932,false,2010
5f3f937449e03c1a04ed8e26,5f3f901b97d7fe284063b0ce,5f3f90cddf8e3c1f74099fcc,5f3f9035c749de0ddc9de02e,35509,false,2010
5f3f937449e03c1a04ed8e27,5f3f901b97d7fe284063b0cf,5f3f90cddf8e3c1f74099fce,5f3f9035c749de0ddc9de04c,54180,false,2010
5f3f937449e03c1a04ed8e28,5f3f901b97d7fe284063b0cf,5f3f90cddf8e3c1f74099fcf,5f3f9035c749de0ddc9de02e,30352,false,2010
5f3f937449e03c1a04ed8e29,5f3f901b97d7fe284063b0d0,5f3f90cddf8e3c1f74099fd0,5f3f9035c749de0ddc9de04c,13706,false,2010
5f3f937449e03c1a04ed8e2a,5f3f901b97d7fe284063b0cf,5f3f90cddf8e3c1f74099fcd,5f3f9035c749de0ddc9de052,8554,false,2010
5f3f937449e03c1a04ed8e2b,5f3f901b97d7fe284063b0d1,5f3f90ccdf8e3c1f740998f0,5f3f9035c749de0ddc9de04c,83536,false,2010
5f3f937449e03c1a04ed8e2c,5f3f901b97d7fe284063b0d0,5f3f90cddf8e3c1f74099fd1,5f3f9035c749de0ddc9de02e,28467,false,2010
5f3f937449e03c1a04ed8e2d,5f3f901b97d7fe284063b0d1,5f3f90cddf8e3c1f74099fd2,5f3f9035c749de0ddc9de03a,6482,false,2010
5f3f937449e03c1a04ed8e2e,5f3f901b97d7fe284063b0d1,5f3f90cddf8e3c1f74099fd4,5f3f9035c749de0ddc9de02e,27842,false,2010
5f3f937449e03c1a04ed8e2f,5f3f901b97d7fe284063b0d2,5f3f90cddf8e3c1f74099f5c,5f3f9035c749de0ddc9de02e,19267,false,2010
5f3f937449e03c1a04ed8e30,5f3f901b97d7fe284063b0d2,5f3f90cddf8e3c1f74099fd7,5f3f9035c749de0ddc9de03a,3379,false,2010
5f3f937449e03c1a04ed8e31,5f3f901b97d7fe284063b0d3,5f3f90ccdf8e3c1f7409986a,5f3f9035c749de0ddc9de02e,16260,false,2010
5f3f937449e03c1a04ed8e32,5f3f901b97d7fe284063b0d2,5f3f90cddf8e3c1f74099fd5,5f3f9035c749de0ddc9de04c,48792,false,2010
5f3f937449e03c1a04ed8e33,5f3f901b97d7fe284063b0d3,5f3f90cddf8e3c1f74099fd8,5f3f9035c749de0ddc9de035,6342,false,2010
5f3f937449e03c1a04ed8e34,5f3f901b97d7fe284063b0d4,5f3f90ccdf8e3c1f740998ae,5f3f9035c749de0ddc9de04c,60405,false,2010
5f3f937449e03c1a04ed8e35,5f3f901b97d7fe284063b0d3,5f3f90cddf8e3c1f74099fda,5f3f9035c749de0ddc9de04c,28022,false,2010
5f3f937449e03c1a04ed8e36,5f3f901b97d7fe284063b0d4,5f3f90cddf8e3c1f74099fdb,5f3f9035c749de0ddc9de03e,21985,false,2010
5f3f937449e03c1a04ed8e37,5f3f901b97d7fe284063b0d5,5f3f90ccdf8e3c1f7409986a,5f3f9035c749de0ddc9de02e,20981,false,2010
5f3f937449e03c1a04ed8e38,5f3f901b97d7fe284063b0d4,5f3f90cddf8e3c1f74099fdd,5f3f9035c749de0ddc9de02e,28086,false,2010
5f3f937449e03c1a04ed8e39,5f3f901b97d7fe284063b0d5,5f3f90cddf8e3c1f74099fdf,5f3f9035c749de0ddc9de04c,25742,false,2010
5f3f937449e03c1a04ed8e3a,5f3f901b97d7fe284063b0d5,5f3f90cddf8e3c1f74099fde,5f3f9035c749de0ddc9de03e,8212,false,2010
5f3f937449e03c1a04ed8e3b,5f3f901b97d7fe284063b0d6,5f3f90ccdf8e3c1f74099944,5f3f9035c749de0ddc9de02e,13654,false,2010
5f3f937449e03c1a04ed8e3c,5f3f901b97d7fe284063b0d6,5f3f90ccdf8e3c1f7409990a,5f3f9035c749de0ddc9de04c,51116,false,2010
5f3f937449e03c1a04ed8e3d,5f3f901b97d7fe284063b0d6,5f3f90cddf8e3c1f74099fe1,5f3f9035c749de0ddc9de03e,16397,false,2010
5f3f937449e03c1a04ed8e3e,5f3f901b97d7fe284063b0d7,5f3f90cddf8e3c1f74099fe4,5f3f9035c749de0ddc9de03e,13761,false,2010
5f3f937449e03c1a04ed8e3f,5f3f901b97d7fe284063b0d7,5f3f90cddf8e3c1f74099f85,5f3f9035c749de0ddc9de02e,17676,false,2010
5f3f937449e03c1a04ed8e40,5f3f901b97d7fe284063b0d8,5f3f90ccdf8e3c1f740998ae,5f3f9035c749de0ddc9de02e,15184,false,2010
5f3f937449e03c1a04ed8e41,5f3f901b97d7fe284063b0d7,5f3f90cddf8e3c1f74099fe5,5f3f9035c749de0ddc9de04c,41869,false,2010
5f3f937449e03c1a04ed8e42,5f3f901b97d7fe284063b0d8,5f3f90cddf8e3c1f74099fe7,5f3f9035c749de0ddc9de03e,18580,false,2010
5f3f937449e03c1a04ed8e43,5f3f901b97d7fe284063b0d9,5f3f90ccdf8e3c1f74099963,5f3f9035c749de0ddc9de02e,10927,false,2010
5f3f937449e03c1a04ed8e44,5f3f901b97d7fe284063b0d9,5f3f90cddf8e3c1f74099fea,5f3f9035c749de0ddc9de03e,17943,false,2010
5f3f937449e03c1a04ed8e45,5f3f901b97d7fe284063b0d9,5f3f90cddf8e3c1f74099feb,5f3f9035c749de0ddc9de04c,34980,false,2010
5f3f937449e03c1a04ed8e46,5f3f901b97d7fe284063b0d8,5f3f90cddf8e3c1f74099fe8,5f3f9035c749de0ddc9de04c,31504,false,2010
5f3f937449e03c1a04ed8e47,5f3f901b97d7fe284063b0da,5f3f90cddf8e3c1f74099fed,5f3f9035c749de0ddc9de04c,42471,false,2010
5f3f937449e03c1a04ed8e48,5f3f901b97d7fe284063b0db,5f3f90cddf8e3c1f74099f78,5f3f9035c749de0ddc9de03e,4715,false,2010
5f3f937449e03c1a04ed8e49,5f3f901b97d7fe284063b0da,5f3f90cddf8e3c1f74099fee,5f3f9035c749de0ddc9de02e,26082,false,2010
5f3f937449e03c1a04ed8e4a,5f3f901b97d7fe284063b0db,5f3f90cddf8e3c1f74099ff0,5f3f9035c749de0ddc9de04c,35915,false,2010
5f3f937449e03c1a04ed8e4b,5f3f901b97d7fe284063b0db,5f3f90cddf8e3c1f74099ff1,5f3f9035c749de0ddc9de02e,19356,false,2010
5f3f937449e03c1a04ed8e4c,5f3f901b97d7fe284063b0dd,5f3f90ccdf8e3c1f7409986d,5f3f9035c749de0ddc9de052,11368,false,2010
5f3f937449e03c1a04ed8e4d,5f3f901b97d7fe284063b0db,5f3f90cddf8e3c1f74099ff2,5f3f9035c749de0ddc9de02c,12704,false,2010
5f3f937449e03c1a04ed8e4e,5f3f901b97d7fe284063b0dc,5f3f90cddf8e3c1f74099ff4,5f3f9035c749de0ddc9de04c,31875,false,2010
5f3f937449e03c1a04ed8e4f,5f3f901b97d7fe284063b0dc,5f3f90cddf8e3c1f74099ff5,5f3f9035c749de0ddc9de02e,12110,false,2010
5f3f937449e03c1a04ed8e50,5f3f901b97d7fe284063b0dc,5f3f90cddf8e3c1f74099ff3,5f3f9035c749de0ddc9de052,9507,false,2010
5f3f937449e03c1a04ed8e51,5f3f901b97d7fe284063b0de,5f3f90ccdf8e3c1f74099859,5f3f9035c749de0ddc9de032,9305,false,2010
5f3f937449e03c1a04ed8e52,5f3f901b97d7fe284063b0dd,5f3f90cddf8e3c1f74099f1f,5f3f9035c749de0ddc9de02e,12936,false,2010
5f3f937449e03c1a04ed8e53,5f3f901b97d7fe284063b0dd,5f3f90cddf8e3c1f74099ff7,5f3f9035c749de0ddc9de04c,36970,false,2010
5f3f937449e03c1a04ed8e54,5f3f901b97d7fe284063b0de,5f3f90cddf8e3c1f74099ffa,5f3f9035c749de0ddc9de04c,22347,false,2010
5f3f937449e03c1a04ed8e55,5f3f901b97d7fe284063b0de,5f3f90cddf8e3c1f74099ffb,5f3f9035c749de0ddc9de02e,6420,false,2010
5f3f937449e03c1a04ed8e56,5f3f901b97d7fe284063b0df,5f3f90cddf8e3c1f74099ffd,5f3f9035c749de0ddc9de02e,26445,false,2010
5f3f937449e03c1a04ed8e57,5f3f901b97d7fe284063b0df,5f3f90cddf8e3c1f74099ffc,5f3f9035c749de0ddc9de04c,57455,false,2010
5f3f937449e03c1a04ed8e58,5f3f901b97d7fe284063b0e0,5f3f90cddf8e3c1f74099ffe,5f3f9035c749de0ddc9de04c,24861,false,2010
5f3f937449e03c1a04ed8e59,5f3f901b97d7fe284063b0e0,5f3f90cddf8e3c1f7409a000,5f3f9035c749de0ddc9de03d,8148,false,2010
5f3f937449e03c1a04ed8e5a,5f3f901b97d7fe284063b0e0,5f3f90cddf8e3c1f74099f7a,5f3f9035c749de0ddc9de02c,17936,false,2010
5f3f937449e03c1a04ed8e5b,5f3f901b97d7fe284063b0e1,5f3f90ccdf8e3c1f74099963,5f3f9035c749de0ddc9de02e,13285,false,2010
5f3f937449e03c1a04ed8e5c,5f3f901b97d7fe284063b0e0,5f3f90cddf8e3c1f74099fff,5f3f9035c749de0ddc9de02e,13856,false,2010
